Location,Date,Value
Canada,05/11/2025,46.1809918578176
Canada,05/12/2025,66.8699083756048
Canada,05/13/2025,76.1180318311408
Canada,05/14/2025,76.9117124199749
Canada,05/15/2025,69.6526488040686
Canada,05/16/2025,71.1918050564639
Canada,05/17/2025,80.439387146148
"Saskatchewan, Canada",05/11/2025,41.364429345331
"Saskatchewan, Canada",05/12/2025,67.2527775227251
"Saskatchewan, Canada",05/13/2025,76.9396749609769
"Saskatchewan, Canada",05/14/2025,76.2372601230373
"Saskatchewan, Canada",05/15/2025,67.4134606555871
"Saskatchewan, Canada",05/16/2025,69.7227068221467
"Saskatchewan, Canada",05/17/2025,74.850794233771
"Estevan, SK+",05/11/2025,42.7236315086782
"Estevan, SK+",05/12/2025,65.1535380507343
"Estevan, SK+",05/13/2025,66.8891855807743
"Estevan, SK+",05/14/2025,60.2136181575433
"Estevan, SK+",05/15/2025,48.4646194926568
"Estevan, SK+",05/16/2025,38.4512683578104
"Estevan, SK+",05/17/2025,41.9225634178905
"Moose Jaw, SK+",05/11/2025,41.4884516680923
"Moose Jaw, SK+",05/12/2025,74.0804106073567
"Moose Jaw, SK+",05/13/2025,83.404619332763
"Moose Jaw, SK+",05/14/2025,86.3130881094952
"Moose Jaw, SK+",05/15/2025,65.2694610778443
"Moose Jaw, SK+",05/16/2025,83.5757057313943
"Moose Jaw, SK+",05/17/2025,93.3276304533789
"Prince Albert, SK+",05/11/2025,57.6136363636363
"Prince Albert, SK+",05/12/2025,80.6818181818181
"Prince Albert, SK+",05/13/2025,83.75
"Prince Albert, SK+",05/14/2025,82.5
"Prince Albert, SK+",05/15/2025,77.840909090909
"Prince Albert, SK+",05/16/2025,81.0227272727272
"Prince Albert, SK+",05/17/2025,77.6136363636363
"Regina, SK+",05/11/2025,40.2117704998768
"Regina, SK+",05/12/2025,59.049495198227
"Regina, SK+",05/13/2025,71.7557251908396
"Regina, SK+",05/14/2025,64.3191332184191
"Regina, SK+",05/15/2025,54.4939670032011
"Regina, SK+",05/16/2025,59.7636050233932
"Regina, SK+",05/17/2025,66.412213740458
"Saskatoon, SK+",05/11/2025,43.8855826454213
"Saskatoon, SK+",05/12/2025,70.6085621040506
"Saskatoon, SK+",05/13/2025,82.2230754463428
"Saskatoon, SK+",05/14/2025,88.0975235169898
"Saskatoon, SK+",05/15/2025,87.8095603762718
"Saskatoon, SK+",05/16/2025,91.2459205221731
"Saskatoon, SK+",05/17/2025,93.3576502207717
"Swift Current, SK+",05/11/2025,34.2829076620825
"Swift Current, SK+",05/12/2025,55.992141453831
"Swift Current, SK+",05/13/2025,52.2593320235756
"Swift Current, SK+",05/14/2025,62.7701375245579
"Swift Current, SK+",05/15/2025,53.6345776031434
"Swift Current, SK+",05/16/2025,52.0628683693516
"Swift Current, SK+",05/17/2025,60.3143418467583
"Yorkton, SK+",05/11/2025,58.7554269175108
"Yorkton, SK+",05/12/2025,95.8031837916063
"Yorkton, SK+",05/13/2025,95.6584659913169
"Yorkton, SK+",05/14/2025,84.3704775687409
"Yorkton, SK+",05/15/2025,75.9768451519536
"Yorkton, SK+",05/16/2025,66.5701881331403
"Yorkton, SK+",05/17/2025,79.0159189580318
