Location,Date,Value
Canada,05/18/2025,126.536502690365
Canada,05/19/2025,92.1817385894703
Canada,05/20/2025,131.250116308083
Canada,05/21/2025,147.38130375002
Canada,05/22/2025,145.625680767562
Canada,05/23/2025,160.711221849862
Canada,05/24/2025,182.244551385763
"Saskatchewan, Canada",05/18/2025,81.4065681300093
"Saskatchewan, Canada",05/19/2025,53.215449290209
"Saskatchewan, Canada",05/20/2025,88.3334860237091
"Saskatchewan, Canada",05/21/2025,95.3607573540168
"Saskatchewan, Canada",05/22/2025,95.5265812966485
"Saskatchewan, Canada",05/23/2025,109.784469486316
"Saskatchewan, Canada",05/24/2025,119.822873554807
"Estevan, SK+",05/18/2025,36.8182153846153
"Estevan, SK+",05/19/2025,36.3128352673076
"Estevan, SK+",05/20/2025,59.2816301965811
"Estevan, SK+",05/21/2025,53.0167907948717
"Estevan, SK+",05/22/2025,51.6442629038461
"Estevan, SK+",05/23/2025,48.9489959010683
"Estevan, SK+",05/24/2025,48.2826693461538
"Moose Jaw, SK+",05/18/2025,93.6808331529709
"Moose Jaw, SK+",05/19/2025,67.5169040247787
"Moose Jaw, SK+",05/20/2025,82.3768906725663
"Moose Jaw, SK+",05/21/2025,85.9157644854614
"Moose Jaw, SK+",05/22/2025,75.16702288445
"Moose Jaw, SK+",05/23/2025,124.182104231858
"Moose Jaw, SK+",05/24/2025,133.450621486725
"Prince Albert, SK+",05/18/2025,96.8186769557522
"Prince Albert, SK+",05/19/2025,83.7437823564896
"Prince Albert, SK+",05/20/2025,120.93294408112
"Prince Albert, SK+",05/21/2025,126.487598336283
"Prince Albert, SK+",05/22/2025,150.523987321238
"Prince Albert, SK+",05/23/2025,180.667059278318
"Prince Albert, SK+",05/24/2025,187.220328238938
"Regina, SK+",05/18/2025,51.821961187205
"Regina, SK+",05/19/2025,41.0454054794179
"Regina, SK+",05/20/2025,65.9037694982957
"Regina, SK+",05/21/2025,78.3144492616675
"Regina, SK+",05/22/2025,90.2313456345306
"Regina, SK+",05/23/2025,105.415316764656
"Regina, SK+",05/24/2025,111.757821517566
"Saskatoon, SK+",05/18/2025,121.901384134437
"Saskatoon, SK+",05/19/2025,60.4353628053727
"Saskatoon, SK+",05/20/2025,105.835223551005
"Saskatoon, SK+",05/21/2025,113.056505833846
"Saskatoon, SK+",05/22/2025,111.976167387834
"Saskatoon, SK+",05/23/2025,128.641100184828
"Saskatoon, SK+",05/24/2025,148.046239742485
"Swift Current, SK+",05/18/2025,55.349985235955
"Swift Current, SK+",05/19/2025,32.030393191573
"Swift Current, SK+",05/20/2025,55.8398813904494
"Swift Current, SK+",05/21/2025,57.0695246292134
"Swift Current, SK+",05/22/2025,51.035328040028
"Swift Current, SK+",05/23/2025,56.7148125926966
"Swift Current, SK+",05/24/2025,54.0784158623595
"Yorkton, SK+",05/18/2025,79.1407247557603
"Yorkton, SK+",05/19/2025,73.2294524815668
"Yorkton, SK+",05/20/2025,137.292428943548
"Yorkton, SK+",05/21/2025,136.94534632258
"Yorkton, SK+",05/22/2025,135.498207397465
"Yorkton, SK+",05/23/2025,132.357756324193
"Yorkton, SK+",05/24/2025,130.211705903225
